 select hdr.[year], pos.RegArea, hal.frklen, hal.bbage, hal.srfage
from stlHeader hdr, stlHalibut hal, stlStationPositions pos
where hdr.[year] between 1998 and 2011 and hdr.stlkey = hal.stlkey and STR(hdr.stnno,4,0) = pos.Station and
      hdr.[year] = pos.[Year] and hdr.prpcde IN ('SG','ES','BG','DE','SE') and
      (hal.srfage IS NOT NULL or hal.bbage IS NOT NULL)

	
year,area,length,bbage,srfage
2009,4D,84,10,NULL
2009,4D,55,5,NULL
2009,4D,88,18,NULL
2009,4D,115,21,NULL
2009,4D,91,19,NULL
2009,4D,81,16,NULL
2009,4D,108,13,NULL
2009,4D,88,19,NULL
2009,4D,82,15,NULL
2009,4D,80,15,NULL
2009,4D,94,20,NULL
2009,4D,81,10,NULL
2009,4D,102,14,NULL
2009,4D,89,25,NULL
2009,4D,99,22,NULL
2009,4D,111,18,NULL
2009,4D,101,15,NULL
2009,4D,94,21,NULL
2009,4D,100,23,NULL
2009,4D,102,21,NULL
2009,4D,103,27,NULL
2009,4D,74,20,NULL
2009,4D,111,17,NULL
2009,4D,93,19,NULL
2009,4D,110,19,NULL
2009,4D,91,22,NULL
2009,4D,119,23,NULL
2009,4D,88,16,NULL
2009,4D,97,30,NULL
2009,4D,87,17,NULL
2009,4D,89,20,NULL
2009,4D,109,24,NULL
2009,4D,91,19,NULL
2009,4D,96,21,NULL
2009,4D,84,16,NULL
2009,4D,71,11,NULL
2009,4D,91,22,NULL
2009,4D,77,10,NULL
2009,4D,82,9,NULL
2009,4D,90,20,NULL
2009,4D,111,24,NULL
2009,4D,89,22,NULL
2009,4D,82,21,NULL
2009,4D,81,10,NULL
2009,4D,88,15,NULL
2009,4D,93,17,NULL
2009,4D,87,15,NULL
2009,4D,64,7,NULL
2009,4D,82,11,NULL
2009,4D,84,20,NULL
2009,4D,86,15,NULL
2009,4D,98,17,NULL
2009,4D,84,16,NULL
2009,4D,77,12,NULL
2009,4D,89,20,NULL
2009,4D,94,16,NULL
2009,4D,99,24,NULL
2009,4D,87,11,NULL
2009,4D,82,21,NULL
2009,4D,91,16,NULL
2009,4D,95,23,NULL
2009,4D,59,7,NULL
2009,4D,76,16,NULL
2009,4D,90,21,NULL
2009,4D,104,20,NULL
2009,4D,86,17,NULL
2009,4D,86,15,NULL
2009,4D,95,21,NULL
2009,4D,82,12,NULL
2009,4D,77,10,NULL
2009,4D,83,11,NULL
2009,4D,86,16,NULL
2009,4D,81,13,NULL
2009,4D,96,33,NULL
2009,4D,79,15,NULL
2009,4D,106,22,NULL
2009,4D,83,11,NULL
2009,4D,110,27,NULL
2009,4D,86,16,NULL
2009,4D,102,24,NULL
2009,4D,82,17,NULL
2009,4D,105,30,NULL
2009,4D,86,10,NULL
2009,4D,113,21,NULL
2009,4D,72,14,NULL
2009,4D,96,16,NULL
2009,4D,105,10,NULL
2009,4D,97,24,NULL
2009,4D,79,10,NULL
2009,4D,91,20,NULL
2009,4D,76,11,NULL
2009,4D,99,23,NULL
2009,4D,127,25,NULL
2009,4D,81,9,NULL
2009,4D,86,20,NULL
2009,4D,99,20,NULL
2009,4D,155,28,NULL
2009,4D,76,13,NULL
2009,4D,94,16,NULL
2009,4D,116,16,NULL
2009,4D,161,28,NULL
2009,4D,104,23,NULL
2009,4D,82,15,NULL
2009,4D,81,22,NULL
2009,4D,103,17,NULL
2009,4D,102,21,NULL
2009,4D,87,16,NULL
2009,4D,87,9,NULL
2009,4D,70,10,NULL
2009,4D,113,22,NULL
2009,4D,73,10,NULL
2009,4D,64,7,NULL
2009,4D,78,7,NULL
2009,4D,100,20,NULL
2009,4D,120,16,NULL
2009,4D,86,10,NULL
2009,4D,82,12,NULL
2009,4D,96,21,NULL
2009,4D,90,22,NULL
2009,4D,104,13,NULL
2009,4D,75,9,NULL
2009,4D,114,17,NULL
2009,4D,79,9,NULL
2009,4D,101,19,NULL
2009,4D,77,8,NULL
2009,4D,91,13,NULL
2009,4D,93,21,NULL
2009,4D,111,30,NULL
2009,4D,143,26,NULL
2009,4D,105,17,NULL
2009,4D,105,15,NULL
2009,4D,95,22,NULL
2009,4D,93,23,NULL
2009,4D,121,26,NULL
2009,4D,90,11,NULL
2009,4D,126,25,NULL
2009,4D,86,11,NULL
2009,4D,98,20,NULL
2009,4D,82,9,NULL
2009,4D,129,27,NULL
2009,4D,84,19,NULL
2009,4D,68,8,NULL
2009,4D,92,27,NULL
2009,4D,100,23,NULL
2009,4D,112,24,NULL
2009,4D,142,30,NULL
2009,4D,91,19,NULL
2009,4D,83,15,NULL
2009,4D,72,9,NULL
2009,4D,83,8,NULL
2009,4D,83,10,NULL
2009,4D,85,16,NULL
2009,4D,132,17,NULL
2009,4D,105,17,NULL
2009,4D,74,10,NULL
2009,4D,71,8,NULL
2009,4D,136,23,NULL
2009,4D,101,25,NULL
2009,4D,118,25,NULL
2009,4D,124,22,NULL
2009,4D,119,21,NULL
2009,4D,121,25,NULL
2009,4D,88,15,NULL
2009,4D,81,10,NULL
2009,4D,88,10,NULL
2009,4D,103,12,NULL
2009,4D,106,22,NULL
2009,4D,143,28,NULL
2009,4D,96,24,NULL
2009,4D,84,10,NULL
2009,4D,88,13,NULL
2009,4D,150,29,NULL
2009,4D,118,24,NULL
2009,4D,125,21,NULL
2009,4D,98,14,NULL
2009,4D,76,9,NULL
2009,4D,99,24,NULL
2009,4D,90,9,NULL
2009,4D,84,9,NULL
2009,4D,83,16,NULL
2009,4D,81,11,NULL
2009,4D,98,11,NULL
2009,4D,85,11,NULL
2009,4D,103,15,NULL
2009,4D,94,16,NULL
2009,4D,104,19,NULL
2009,4D,112,25,NULL
2009,4D,113,20,NULL
2009,4D,106,13,NULL
2009,4D,100,22,NULL
2009,4D,96,22,NULL
2009,4D,92,12,NULL
2009,4D,110,22,NULL
2009,4D,99,16,NULL
2009,4D,89,11,NULL
2009,4D,103,15,NULL
2009,4D,108,20,NULL
2009,4D,76,13,NULL
2009,4D,80,13,NULL
2009,4D,72,10,NULL
2009,4D,109,20,NULL
2009,4D,79,10,NULL
2009,4D,98,24,NULL
2009,4D,114,22,NULL
2009,4D,83,11,NULL
2009,4D,88,10,NULL
2009,4D,133,36,NULL
2009,4D,72,10,NULL
2009,4D,70,11,NULL
2009,4D,77,12,NULL
2009,4D,94,15,NULL
2009,4D,77,16,NULL
2009,4D,79,12,NULL
2009,4D,112,18,NULL
2009,4D,110,27,NULL
2009,4D,126,22,NULL
2009,4D,94,13,NULL
2009,4D,71,9,NULL
2009,4D,70,8,NULL
2009,4D,93,13,NULL
2009,4D,94,13,NULL
2009,4D,119,24,NULL
2009,4D,141,28,NULL
2009,4D,102,15,NULL
2009,4D,77,13,NULL
2009,4D,132,24,NULL
2009,4D,110,16,NULL
2009,4D,106,15,NULL
2009,4D,108,12,NULL
2009,4D,76,10,NULL
2009,4D,106,17,NULL
2009,4D,92,21,NULL
2009,4D,127,16,NULL
2009,4D,92,14,NULL
2009,4D,91,14,NULL
2009,4D,135,18,NULL
2009,4D,106,15,NULL
2009,4D,91,13,NULL
2009,4D,112,22,NULL
2009,4D,121,18,NULL
2009,4D,105,28,NULL
2009,4D,110,33,NULL
2009,4D,81,13,NULL
2009,4D,80,11,NULL
2009,4D,99,13,NULL
2009,4D,76,9,NULL
2009,4D,114,20,NULL
2009,4D,95,13,NULL
2009,4D,105,27,NULL
2009,4D,86,10,NULL
2009,4D,92,20,NULL
2009,4D,98,12,NULL
2009,4D,102,23,NULL
2009,4D,87,13,NULL
2009,4D,83,16,NULL
2009,4D,104,12,NULL
2009,4D,113,20,NULL
2009,4D,83,17,NULL
2009,4D,144,35,NULL
2009,4D,85,17,NULL
2009,4D,92,21,NULL
2009,4D,85,9,NULL
2009,4D,109,25,NULL
2009,4D,97,18,NULL
2009,4D,109,15,NULL
2009,4D,95,22,NULL
2009,4D,94,15,NULL
2009,4D,118,31,NULL
2009,4D,79,11,NULL
2009,4D,102,15,NULL
2009,4D,91,12,NULL
2009,4D,93,14,NULL
2009,4D,98,17,NULL
2009,4D,80,24,NULL
2009,4D,113,33,NULL
2009,4D,108,22,NULL
2009,4D,125,26,NULL
2009,4D,81,10,NULL
2009,4D,112,18,NULL
2009,4D,98,21,NULL
2009,4D,93,12,NULL
2009,4D,84,12,NULL
2009,4D,106,28,NULL
2009,4D,120,27,NULL
2009,4D,96,20,NULL
2009,4D,83,16,NULL
2009,4D,93,17,NULL
2009,4D,109,17,NULL
2009,4D,110,15,NULL
2009,4D,93,14,NULL
2009,4D,127,18,NULL
2009,4D,97,20,NULL
2009,4D,114,21,NULL
2009,4D,157,43,NULL
2009,4D,110,30,NULL
2009,4D,106,26,NULL
2009,4D,97,17,NULL
2009,4D,146,26,NULL
2009,4D,101,16,NULL
2009,4D,102,20,NULL
2009,4D,73,10,NULL
2009,4D,98,15,NULL
2009,4D,85,16,NULL
2009,4D,90,23,NULL
2009,4D,117,33,NULL
2009,4D,92,16,NULL
2009,4D,92,13,NULL
2009,4D,124,17,NULL
2009,4D,91,17,NULL
2009,4D,102,13,NULL
2009,4D,87,6,NULL
2009,4D,103,30,NULL
2009,4D,113,29,NULL
2009,4D,64,7,NULL
2009,4D,77,8,NULL
2009,4D,87,16,NULL
2009,4D,82,10,NULL
2009,4D,102,20,NULL
2009,4D,112,25,NULL
2009,4D,94,15,NULL
2009,4D,115,30,NULL
2009,4D,76,10,NULL
2009,4D,108,27,NULL
2009,4D,106,30,NULL
2009,4D,92,13,NULL
2009,4D,76,10,NULL
2009,4D,82,11,NULL
2009,4D,98,22,NULL
2009,4D,105,20,NULL
2009,4D,104,26,NULL
2009,4D,91,10,NULL
2009,4D,109,16,NULL
2009,4D,83,14,NULL
2009,4D,97,12,NULL
2009,4D,89,12,NULL
2009,4D,160,27,NULL
2009,4D,103,13,NULL
2009,4D,111,17,NULL
2009,4D,97,18,NULL
2009,4D,87,13,NULL
2009,4D,86,15,NULL
2009,4D,81,20,NULL
2009,4D,128,15,NULL
2009,4D,82,9,NULL
2009,4D,87,14,NULL
2009,4D,81,12,NULL
2009,4D,108,23,NULL
2009,4D,128,25,NULL
2009,4D,111,19,NULL
2009,4D,79,11,NULL
2009,4D,132,15,NULL
2009,4D,92,11,NULL
2009,4D,89,12,NULL
2009,4D,87,10,NULL
2009,4D,92,18,NULL
2009,4D,115,16,NULL
2009,4D,142,26,NULL
2009,4D,94,12,NULL
2009,4D,87,11,NULL
2009,4D,76,9,NULL
2009,4D,88,15,NULL
2009,4D,95,22,NULL
2009,4D,114,13,NULL
2009,4D,75,9,NULL
2009,4D,85,17,NULL
2009,4D,106,21,NULL
2009,4D,124,22,NULL
2009,4D,79,12,NULL
2009,4D,89,21,NULL
2009,4D,58,7,NULL
2009,4D,69,7,NULL
2009,4D,124,27,NULL
2009,4D,84,21,NULL
2009,4D,80,15,NULL
2009,4D,107,20,NULL
2009,4D,62,8,NULL
2009,4D,75,10,NULL
2009,4D,91,22,NULL
2009,4D,63,6,NULL
2009,4D,100,21,NULL
2009,4D,96,27,NULL
2009,4D,102,29,NULL
2009,4D,125,9,NULL
2009,4D,73,10,NULL
2009,4D,75,10,NULL
2009,4D,75,9,NULL
2009,4D,88,18,NULL
2009,4D,83,13,NULL
2009,4D,90,17,NULL
2009,4D,112,18,NULL
2009,4D,80,19,NULL
2009,4D,86,10,NULL
2009,4D,89,23,NULL
2009,4D,89,18,NULL
2009,4D,97,20,NULL
2009,4D,111,19,NULL
2009,4D,82,21,NULL
2009,4D,78,10,NULL
2009,4D,88,18,NULL
2009,4D,87,18,NULL
2009,4D,82,15,NULL
2009,4D,97,22,NULL
2009,4D,87,15,NULL
2009,4D,84,13,NULL
2009,4D,74,9,NULL
2009,4D,69,9,NULL
2009,4D,97,23,NULL
2009,4D,93,16,NULL
2009,4D,116,26,NULL
2009,4D,80,11,NULL
2009,4D,75,12,NULL
2009,4D,77,12,NULL
2009,4D,133,27,NULL
2009,4D,88,25,NULL
2009,4D,75,9,NULL
2009,4D,93,22,NULL
2009,4D,83,17,NULL
2009,4D,86,21,NULL
2009,4D,98,28,NULL
2009,4D,115,31,NULL
2009,4D,92,27,NULL
2009,4D,79,11,NULL
2009,4D,112,19,NULL
2009,4D,77,18,NULL
2009,4D,71,9,NULL
2009,4D,115,24,NULL
2009,4D,93,22,NULL
2009,4D,112,14,NULL
2009,4D,82,8,NULL
2009,4D,98,14,NULL
2009,4D,104,13,NULL
2009,4D,80,9,NULL
2009,4D,86,18,NULL
2009,4D,76,10,NULL
2009,4D,105,20,NULL
2009,4D,71,10,NULL
2009,4D,96,23,NULL
2009,4D,126,23,NULL
2009,4D,96,29,NULL
2009,4D,69,7,NULL
2009,4D,109,17,NULL
2009,4D,102,17,NULL
2009,4D,67,7,NULL
2009,4D,96,12,NULL
2009,4D,101,19,NULL
2009,4D,112,23,NULL
2009,4D,112,27,NULL
2009,4D,116,20,NULL
2009,4D,104,21,NULL
2009,4D,82,14,NULL
2009,4D,94,13,NULL
2009,4D,92,22,NULL
2009,4D,80,14,NULL
2009,4D,94,12,NULL
2009,4D,72,7,NULL
2009,4D,110,24,NULL
2009,4D,101,19,NULL
2009,4D,74,13,NULL
2009,4D,100,15,NULL
2009,4D,116,20,NULL
2009,4D,73,8,NULL
2009,4D,98,20,NULL
2009,4D,105,17,NULL
2009,4D,92,20,NULL
2009,4D,137,27,NULL
2009,4D,81,9,NULL
2009,4D,107,17,NULL
2009,4D,89,12,NULL
2009,4D,124,21,NULL
2009,4D,98,17,NULL
2009,4D,86,17,NULL
2009,4D,109,27,NULL
2009,4D,76,12,NULL
2009,4D,92,24,NULL
2009,4D,82,14,NULL
2009,4D,115,22,NULL
2009,4D,82,8,NULL
2009,4D,98,29,NULL
2009,4D,105,13,NULL
2009,4D,107,14,NULL
2009,4D,115,17,NULL
2009,4D,103,14,NULL
2009,4D,111,20,NULL
2009,4D,93,16,NULL
2009,4D,95,21,NULL
2009,4D,95,18,NULL
2009,4D,81,16,NULL
2009,4D,99,27,NULL
2009,4D,103,17,NULL
2009,4D,77,11,NULL
2009,4D,85,10,NULL
2009,4D,135,26,NULL
2009,4D,93,20,NULL
2009,4D,98,25,NULL
2009,4D,82,8,NULL
2009,4D,80,15,NULL
2009,4D,82,12,NULL
2009,4D,94,26,NULL
2009,4D,96,18,NULL
2009,4D,70,7,NULL
2009,4D,67,8,NULL
2009,4D,92,18,NULL
2009,4D,95,13,NULL
2009,4D,101,16,NULL
2009,4D,100,19,NULL
2009,4D,111,16,NULL
2009,4D,83,18,NULL
2009,4D,104,20,NULL
2009,4D,104,25,NULL
2009,4D,78,15,NULL
2009,4D,108,21,NULL
2009,4D,88,11,NULL
2009,4D,114,20,NULL
2009,4D,68,7,NULL
2009,4D,78,11,NULL
2009,4D,97,18,NULL
2009,4D,88,17,NULL
2009,4D,67,7,NULL
2009,4D,86,21,NULL
2009,4D,63,9,NULL
2009,4D,71,10,NULL
2009,4D,95,17,NULL
2009,4D,82,14,NULL
2009,4D,62,9,NULL
2009,4D,106,20,NULL
2009,4D,137,24,NULL
2009,4D,104,28,NULL
2009,4D,82,10,NULL
2009,4D,83,11,NULL
2009,4D,124,27,NULL
2009,4D,114,16,NULL
2009,4D,91,18,NULL
2009,4D,71,10,NULL
2009,4D,79,10,NULL
2009,4D,88,11,NULL
2009,4D,61,8,NULL
2009,4D,117,30,NULL
2009,4D,77,13,NULL
2009,4D,115,20,NULL
2009,4D,83,13,NULL
2009,4D,86,14,NULL
2009,4D,90,15,NULL
2009,4D,100,26,NULL
2009,4D,57,7,NULL
2009,4D,92,15,NULL
2009,4D,99,23,NULL
2009,4D,73,8,NULL
2009,4D,86,12,NULL
2009,4D,92,14,NULL
2009,4D,84,20,NULL
2009,4D,143,23,NULL
2009,4D,79,10,NULL
2009,4D,74,9,NULL
2009,4D,77,9,NULL
2009,4D,99,18,NULL
2009,4D,119,27,NULL
2009,4D,69,9,NULL
2009,4D,76,10,NULL
2009,4D,86,21,NULL
2009,4D,70,10,NULL
2009,4D,91,19,NULL
2009,4D,78,13,NULL
2009,4D,82,20,NULL
2009,4D,85,22,NULL
2009,4D,112,19,NULL
2009,4D,84,15,NULL
2009,4D,140,31,NULL
2009,4D,102,24,NULL
2009,4D,130,18,NULL
2009,4D,79,17,NULL
2009,4D,85,12,NULL
2009,4D,93,14,NULL
2009,4D,73,10,NULL
2009,4D,89,20,NULL
2009,4D,79,11,NULL
2009,4D,99,21,NULL
2009,4D,101,17,NULL
2009,4D,94,19,NULL
2009,4D,91,26,NULL
2009,4D,150,27,NULL
2009,4D,99,22,NULL
2009,4D,75,9,NULL
2009,4D,83,15,NULL
2009,4D,178,41,NULL
2009,4D,124,26,NULL
2009,4D,144,28,NULL
2009,4D,86,15,NULL
2009,4D,90,20,NULL
2009,4D,89,17,NULL
2009,4D,79,13,NULL
2009,4D,82,14,NULL
2009,4D,66,7,NULL
2009,4D,100,13,NULL
2009,4D,95,23,NULL
2009,4D,99,12,NULL
2009,4D,77,11,NULL
2009,4D,96,10,NULL
2009,4D,73,10,NULL
2009,4D,93,15,NULL
2009,4D,79,9,NULL
2009,4D,88,11,NULL
2009,4D,100,15,NULL
2009,4D,100,21,NULL
2009,4D,113,19,NULL
2009,4D,67,7,NULL
2009,4D,80,17,NULL
2009,4D,79,9,NULL
2009,4D,75,9,NULL
2009,4D,79,12,NULL
2009,4C,56,6,NULL
2009,4C,54,6,NULL
2009,4C,105,13,NULL
2009,4C,87,9,NULL
2009,4C,59,6,NULL
2009,4C,60,7,NULL
2009,4C,101,10,NULL
2009,4C,53,7,NULL
2009,4C,64,7,NULL
2009,4C,56,6,NULL
2009,4C,71,10,NULL
2009,4C,70,7,NULL
2009,4C,85,10,NULL
2009,4C,121,11,NULL
2009,4C,100,10,NULL
2009,4C,60,7,NULL
2009,4C,60,8,NULL
2009,4C,65,8,NULL
2009,4C,67,8,NULL
2009,4C,100,11,NULL
2009,4C,64,8,NULL
2009,4C,64,7,NULL
2009,4C,70,8,NULL
2009,4C,70,7,NULL
2009,4C,64,9,NULL
2009,4C,83,10,NULL
2009,4C,81,10,NULL
2009,4C,83,11,NULL
2009,4C,89,10,NULL
2009,4C,71,6,NULL
2009,4C,71,8,NULL
2009,4C,74,7,NULL
2009,4C,59,7,NULL
2009,4C,65,8,NULL
2009,4C,76,8,NULL
2009,4C,68,9,NULL
2009,4C,76,10,NULL
2009,4C,112,15,NULL
2009,4C,106,14,NULL
2009,4C,141,27,NULL
2009,4C,91,17,NULL
2009,4C,65,7,NULL
2009,4C,78,8,NULL
2009,4C,59,7,NULL
2009,4C,74,8,NULL
2009,4C,121,19,NULL
2009,4C,82,8,NULL
2009,4C,95,11,NULL
2009,4C,57,6,NULL
2009,4C,57,7,NULL
2009,4C,59,6,NULL
2009,4C,94,10,NULL
2009,4C,70,9,NULL
2009,4C,90,19,NULL
2009,4C,61,6,NULL
2009,4C,94,12,NULL
2009,4C,74,9,NULL
2009,4C,94,11,NULL
2009,4C,79,13,NULL
2009,4C,70,7,NULL
2009,4C,66,10,NULL
2009,4C,65,9,NULL
2009,4C,95,22,NULL
2009,4C,98,14,NULL
2009,4C,69,8,NULL
2009,4C,77,10,NULL
2009,4C,67,7,NULL
2009,4C,75,10,NULL
2009,4C,88,11,NULL
2009,4C,81,10,NULL
2009,4C,86,9,NULL
2009,4C,82,9,NULL
2009,4C,82,16,NULL
2009,4C,85,9,NULL
2009,4C,130,17,NULL
2009,4C,96,11,NULL
2009,4C,66,7,NULL
2009,4C,56,7,NULL
2009,4C,58,7,NULL
2009,4C,66,7,NULL
2009,4C,67,8,NULL
2009,4C,78,8,NULL
2009,4C,77,9,NULL
2009,4C,84,10,NULL
2009,4C,84,9,NULL
2009,4C,56,7,NULL
2009,4C,74,7,NULL
2009,4C,56,7,NULL
2009,4C,57,7,NULL
2009,4C,57,7,NULL
2009,4C,60,7,NULL
2009,4C,66,8,NULL
2009,4C,59,7,NULL
2009,4C,60,7,NULL
2009,4C,73,9,NULL
2009,4C,76,7,NULL
2009,4C,53,7,NULL
2009,4C,78,8,NULL
2009,4C,64,9,NULL
2009,4C,75,7,NULL
2009,4C,110,13,NULL
2009,4C,76,8,NULL
2009,4C,67,8,NULL
2009,4C,86,10,NULL
2009,4C,64,8,NULL
2009,4C,72,8,NULL
2009,4C,87,11,NULL
2009,4C,72,9,NULL
2009,4C,99,11,NULL
2009,4C,96,10,NULL
2009,4C,98,11,NULL
2009,4C,101,10,NULL
2009,4C,81,9,NULL
2009,4C,66,8,NULL
2009,4C,82,10,NULL
2009,4C,76,8,NULL
2009,4C,79,8,NULL
2009,4C,81,8,NULL
2009,4C,73,8,NULL
2009,4C,76,10,NULL
2009,4C,99,26,NULL
2009,4C,110,16,NULL
2009,4C,72,10,NULL
2009,4C,74,8,NULL
2009,4C,75,12,NULL
2009,4C,67,8,NULL
2009,4C,72,9,NULL
2009,4C,92,20,NULL
2009,4C,61,7,NULL
2009,4C,59,7,NULL
2009,4C,74,8,NULL
2009,4C,83,10,NULL
2009,4C,71,9,NULL
2009,4C,109,13,NULL
2009,4C,79,11,NULL
2009,4C,90,12,NULL
2009,4C,71,8,NULL
2009,4C,72,11,NULL
2009,4C,72,10,NULL
2009,4C,63,8,NULL
2009,4C,71,9,NULL
2009,4C,65,8,NULL
2009,4C,63,8,NULL
2009,4C,80,10,NULL
2009,4C,73,9,NULL
2009,4C,100,11,NULL
2009,4C,77,9,NULL
2009,4C,92,11,NULL
2009,4C,61,7,NULL
2009,4C,89,9,NULL
2009,4C,72,9,NULL
2009,4C,74,10,NULL
2009,4C,84,11,NULL
2009,4C,74,9,NULL
2009,4C,63,8,NULL
2009,4C,76,10,NULL
2009,4C,64,8,NULL
2009,4C,78,9,NULL
2009,4C,63,7,NULL
2009,4C,64,7,NULL
2009,4C,71,8,NULL
2009,4C,59,7,NULL
2009,4C,62,7,NULL
2009,4C,78,10,NULL
2009,4C,96,11,NULL
2009,4C,70,8,NULL
2009,4C,76,10,NULL
2009,4C,111,18,NULL
2009,4C,93,10,NULL
2009,4C,83,9,NULL
2009,4C,73,10,NULL
2009,4C,78,8,NULL
2009,4C,71,8,NULL
2009,4C,64,7,NULL
2009,4C,61,7,NULL
2009,4C,72,9,NULL
2009,4C,79,8,NULL
2009,4C,58,7,NULL
2009,4C,56,7,NULL
2009,4C,77,8,NULL
2009,4C,99,10,NULL
2009,4C,67,9,NULL
2009,4C,72,10,NULL
2009,4C,80,9,NULL
2009,4C,85,10,NULL
2009,4C,77,9,NULL
2009,4C,79,9,NULL
2009,4C,72,8,NULL
2009,4C,64,9,NULL
2009,4C,59,7,NULL
2009,4C,75,9,NULL
2009,4C,66,8,NULL
2009,4C,66,8,NULL
2009,4C,71,8,NULL
2009,4C,73,9,NULL
2009,4C,104,11,NULL
2009,4C,90,8,NULL
2009,4C,113,11,NULL
2009,4C,98,11,NULL
2009,4C,95,9,NULL
2009,4C,59,7,NULL
2009,4C,57,7,NULL
2009,4C,80,9,NULL
2009,4C,50,6,NULL
2009,4C,88,10,NULL
2009,4C,53,7,NULL
2009,4C,73,10,NULL
2009,4C,55,7,NULL
2009,4C,56,7,NULL
2009,4C,76,9,NULL
2009,4C,70,7,NULL
2009,4C,72,9,NULL
2009,4C,98,9,NULL
2009,4C,57,7,NULL
2009,4C,50,8,NULL
2009,4C,62,7,NULL
2009,4C,67,8,NULL
2009,4C,79,9,NULL
2009,4C,69,8,NULL
2009,4C,100,10,NULL
2009,4C,71,10,NULL
2009,4C,60,7,NULL
2009,4C,60,7,NULL
2009,4C,59,7,NULL
2009,4C,54,7,NULL
2009,4C,80,9,NULL
2009,4C,137,14,NULL
2009,4C,86,10,NULL
2009,4C,67,8,NULL
2009,4C,65,8,NULL
2009,4C,113,12,NULL
2009,4C,67,7,NULL
2009,4C,61,6,NULL
2009,4C,96,8,NULL
2009,4C,82,9,NULL
2009,4C,101,11,NULL
2009,4C,116,11,NULL
2009,4C,120,14,NULL
2009,4C,70,8,NULL
2009,4C,64,7,NULL
2009,4C,109,10,NULL
2009,4C,68,7,NULL
2009,4C,81,9,NULL
2009,4C,62,7,NULL
2009,4C,67,8,NULL
2009,4C,92,9,NULL
2009,4C,100,10,NULL
2009,4C,65,6,NULL
2009,4C,65,6,NULL
2009,4C,77,8,NULL
2009,4C,109,9,NULL
2009,4C,82,9,NULL
2009,4C,57,6,NULL
2009,4C,67,6,NULL
2009,4C,154,17,NULL
2009,4C,72,8,NULL
2009,4C,64,7,NULL
2009,4C,61,7,NULL
2009,4C,82,11,NULL
2009,4C,125,11,NULL
2009,4C,70,7,NULL
2009,4C,72,8,NULL
2009,4C,63,6,NULL
2009,4C,60,7,NULL
2009,4C,77,10,NULL
2009,4C,104,13,NULL
2009,4C,69,8,NULL
2009,4C,62,7,NULL
2009,4C,95,9,NULL
2009,4C,79,11,NULL
2009,4C,119,14,NULL
2009,4C,79,8,NULL
2009,4C,62,7,NULL
2009,4C,74,9,NULL
2009,4C,87,11,NULL
2009,4C,66,7,NULL
2009,4C,81,9,NULL
2009,4C,65,7,NULL
2009,4C,77,9,NULL
2009,4C,86,9,NULL
2009,4C,83,9,NULL
2009,4C,78,11,NULL
2009,4C,87,11,NULL
2009,4C,81,10,NULL
2009,4C,73,9,NULL
2009,4C,67,7,NULL
2009,4C,82,10,NULL
2009,4C,77,9,NULL
2009,4C,81,10,NULL
2009,4C,89,11,NULL
2009,4C,67,7,NULL
2009,4C,71,9,NULL
2009,4C,80,9,NULL
2009,4C,93,10,NULL
2009,4C,75,8,NULL
2009,4C,68,8,NULL
2009,4C,79,10,NULL
2009,4C,101,10,NULL
2009,4C,107,12,NULL
2009,4C,72,8,NULL
2009,4C,80,8,NULL
2009,4C,74,9,NULL
2009,4C,63,7,NULL
2009,4C,109,11,NULL
2009,4C,56,7,NULL
2009,4C,80,7,NULL
2009,4C,66,7,NULL
2009,4C,82,9,NULL
2009,4C,110,13,NULL
2009,4C,88,11,NULL
2009,4C,67,8,NULL
2009,4C,130,22,NULL
2009,4C,63,7,NULL
2009,4C,76,9,NULL
2009,4C,64,7,NULL
2009,4C,72,9,NULL
2009,4C,94,9,NULL
2009,4C,82,9,NULL
2009,4C,57,6,NULL
2009,4C,58,6,NULL
2009,4C,67,9,NULL
2009,4C,64,6,NULL
2009,4C,72,8,NULL
2009,4C,76,9,NULL
2009,4C,59,8,NULL
2009,4C,98,12,NULL
2009,4C,80,10,NULL
2009,4C,97,11,NULL
2009,4C,54,7,NULL
2009,4C,56,7,NULL
2009,4C,71,9,NULL
2009,4C,110,14,NULL
2009,4C,81,10,NULL
2009,4C,108,10,NULL
2009,4C,105,10,NULL
2009,4C,66,7,NULL
2009,4C,55,6,NULL
2009,4C,78,10,NULL
2009,4C,56,7,NULL
2009,4C,74,8,NULL
2009,4C,135,17,NULL
2009,4C,83,8,NULL
2009,4C,92,9,NULL
2009,4C,65,7,NULL
2009,4C,96,10,NULL
2009,4C,55,6,NULL
2009,4C,67,7,NULL
2009,4C,62,7,NULL
2009,4C,80,10,NULL
2009,4C,88,10,NULL
2009,4C,56,7,NULL
2009,4C,76,8,NULL
2009,4C,69,9,NULL
2009,4C,63,7,NULL
2009,4C,100,10,NULL
2009,4C,69,9,NULL
2009,4C,90,9,NULL
2009,4C,88,9,NULL
2009,4C,58,7,NULL
2009,4C,82,10,NULL
2009,4C,65,7,NULL
2009,4C,72,9,NULL
2009,4C,78,10,NULL
2009,4C,82,8,NULL
2009,4C,127,9,NULL
2009,4C,64,7,NULL
2009,4C,63,7,NULL
2009,4C,93,10,NULL
2009,4C,117,11,NULL
2009,4C,77,10,NULL
2009,4C,80,9,NULL
2009,4C,90,9,NULL
2009,4C,104,15,NULL
2009,4C,91,10,NULL
2009,4C,64,6,NULL
